_sample_hash	article_version	candidate_id	end	end_strain	ner	ner_score	ontology	ontology_candidate_count	ontology_id	ontology_label	ontology_match_confidence	ontology_match_method	ontology_status	paragraph	pmcid	rel	review_rank	review_tier	score_rel	score_strain	seeded_entities	seeded_relations	seeded_skipped_relations	sentence_range	start	start_strain	straininfo_method	straininfo_si_id	straininfo_status	straininfo_taxon	text	word	word_qc_group	word_strain	word_strain_qc
360590209305410310	PMC6299973.1	pmc_candidate_c20e36d9633675	222	155	ORGANISM	0.7998517155647278		0					unmatched	27	PMC6299973	STRAIN-ORGANISM:SYMBIONT_OF	11	entity_tension	0.9697853922843933	0.9773837625980377	9	10	0	3	216	118	contained_bounded	39378	unique	Bacteroides thetaiotaomicron	In addition to a range of phyla, these 27 organisms also cover different lifestyles, including a human gut symbiont ( Bacteroides thetaiotaomicron VPI-5482), pathogens (e.g. Mycobacterium tuberculosis ), an obligate insect endosymbiont ( Candidatus Evansia muelleri), an unusual manganese oxidizing bacterium ( Aurantimonas manganoxydans SI85-9A1), and a photoautotrophic cyanobacterium ( Synechococcus elongatus PCC 7942).	insect	insect	bacteroides thetaiotaomicron vpi-5482	bacteroides thetaiotaomicron vpi-5482
25010062529157963	PMC10017871.1	pmc_candidate_8d9c4786f985ed	129	61	PHENOTYPE	0.6631353497505188		0					unmatched	35	PMC10017871	STRAIN-PHENOTYPE:INHIBITS	12	entity_tension	0.9228655695915222	0.9863622188568115	3	1	0	6	120	41	contained_bounded	92182	unique	Limosilactobacillus reuteri	However, enhancing biofilm production by L. reuteri DSM 20016 may improve the overall efficacy of the probiotic against human NEC by improving intestinal colonization.	human nec	human nec	l. reuteri dsm 20016	l. reuteri dsm 20016
31387554231874588	PMC10525679.1	pmc_candidate_de64220ea6209c	86	347	PHENOTYPE	0.5124740600585938		0					unmatched	13	PMC10525679	STRAIN-PHENOTYPE:INHIBITS	13	entity_tension	0.9914721846580505	0.9420777559280396	2	1	0	1-2	76	327	contained_bounded	10182	unique	Streptococcus mutans	Although the growth of S. downii caused changes in the peptide profile, the inhibitory effect was not reproduced when inoculating these fractions directly onto S. mutans ATCC 25175 T . Consequently, the presence of peptide compounds in the <3 kDa and <10 kDa fractions produced by S. downii with a potential ability to inhibit S. mutans ATCC 25175 T was ruled out.	inhibitory	inhibitory	s. mutans atcc 25175	s. mutans atcc 25175
79559508236445146	PMC11796264.1	pmc_candidate_5385bc0a9b0928	160	261	PHENOTYPE	0.563739001750946		0					unmatched	28	PMC11796264	STRAIN-PHENOTYPE:INHIBITS	14	entity_tension	0.9943471550941467	0.9119880199432373	5	3	0	4-5	141	255	exact	300708	unique	Saccharomyces cerevisiae	Overall, these results demonstrate that LI0758-induced expression targets conserved signaling pathways within eukaryotic cells and inhibits S. cerevisiae growth. Given that the inhibitory effect of LI0758 was more pronounced in the W303-1A strain than in BY4741, W303-1A was chosen for further experiments.	. cerevisiae growth	. cerevisiae growth	by4741	by4741
86878495791460805	PMC8161173.1	pmc_candidate_dbe06ee08358de	139	73	PHENOTYPE	0.798279881477356		0					unmatched	52	PMC8161173	STRAIN-PHENOTYPE:INHIBITS	15	entity_tension	0.948441743850708	0.9900549054145813	3	1	0	7	111	46	contained_bounded	130613	unique	Bifidobacterium breve	Last, supplementation of formula feeding with Bifidobacterium breve M-16V in a rat NEC model reduced the ileal mRNA expression of caspase 3 [ 117 ].	mrna expression of caspase 3	mrna expression of caspase 3	bifidobacterium breve m-16v	bifidobacterium breve m-16v
2271617806174487059	PMC8696123.1	pmc_candidate_d06678c8d12e0b	276	26	SPECIES	0.9881224632263184	NCBITAXON	1	NCBITaxon:287	Pseudomonas aeruginosa	1.0	direct_exact	matched	34	PMC8696123	STRAIN-SPECIES:INHIBITS	16	entity_tension	0.9687675833702087	0.8091003596782684	4	3	0	11	254	0	contained_bounded	403232	unique	Saccharothrix tamanrassetensis	Saccharothrix strain SA198 generated two new antibiotics designated as A4 and A5, which inhibited both Gram-positive bacteria ( B. subtilis , Enterococcus faecalis , and Listeria monocytogenes ) and Gram-negative bacteria ( E. coli , K. pneumoniae , and Pseudomonas aeruginosa ) ( Boubetra et al., 2013a ).	pseudomonas aeruginosa	pseudomonas aeruginosa	saccharothrix strain sa198	saccharothrix sa198
3569812156834738502	PMC9264498.1	pmc_candidate_c4c20c4c29c8d2	126	71	SPECIES	0.9866621494293213		0					unmatched	3	PMC9264498	STRAIN-SPECIES:INHIBITS	17	entity_tension	0.9825239777565002	0.5890631675720215	3	2	0	4	116	50	contained_bounded	343347	unique	Candida albicans	L. plantarum also showed a superior inhibition of C. albicans ATCC10231 in ES1 (81%) and ES2 (58%) when compared to L. gasseri strains (ES1: 27–73%, P < 0.001; and ES2:1–49%, P < 0.001; two‐way ANOVA).	l. gasseri	l. gasseri	c. albicans atcc10231	c. albicans atcc10231
10837127853030119394	PMC8303244.1	pmc_candidate_3f26e7f129b228	30	65	SPECIES	0.5187297016382217		0					unmatched	22	PMC8303244	STRAIN-SPECIES:INHIBITS	18	entity_tension	0.9914391040802002	0.9891453981399536	2	1	0	5	18	41	contained_bounded	206971	unique	Lactobacillus acidophilus	The inhibition of C. difficile growth by L. acidophilus BCRC14079-fermented mango extracts was evaluated.	c. difficile	c. difficile	l. acidophilus bcrc14079	l. acidophilus bcrc14079
13313944768523477472	PMC7168277.1	pmc_candidate_11a35580031e8c	131	76	SPECIES	0.7268927991390228	NCBITAXON	1	NCBITaxon:1896336	Citrobacter sp.	1.0	direct_exact	matched	41	PMC7168277	STRAIN-SPECIES:INHIBITS	19	entity_tension	0.9995728135108948	0.9795263409614563	3	1	0	6	117	52	contained_bounded	92376	unique	Pseudomonas aeruginosa	The highest biofilm inhibition was observed against P. aeruginosa ATCC 27853 while the lowest inhibition was against Citrobacter sp.	citrobacter sp	citrobacter sp	p. aeruginosa atcc 27853	p. aeruginosa atcc 27853
707872624864718	PMC6413021.1	pmc_candidate_ea678738f5bb26	65	265	DISEASE	0.9043970108032227	MONDO	1	MONDO:0005052	irritable bowel syndrome	0.99	direct_exact	matched	48	PMC6413021	STRAIN-DISEASE:INHIBITS	20	high_grounded	0.9937587976455688	0.9869543313980103	7	5	0	1	62	243	contained_bounded	194133	unique	Lactiplantibacillus plantarum	Francavilla et al. obtained an improvement in the severity of IBS-type symptoms, in 54 randomized CD patients on strict GFD, receiving for 6 weeks a mixture of 5 strains of lactic acid bacteria and Bifidobacteria: L. casei LMG 101/37 P-17504, L. plantarum CECT 4528, B. animalis subsp. lactis Bi1 LMG P-17502, B. breve Bbr8 LMG P-17501, B. breve Bl10 LMG P-17500.	ibs	ibs	l. plantarum cect 4528	l. plantarum cect 4528
2119846124773416	PMC8704337.1	pmc_candidate_6b91b5ea5c2e94	69	360	DISEASE	0.90521240234375	MONDO	1	MONDO:0005265	inflammatory bowel disease	0.99	direct_exact	matched	60	PMC8704337	STRAIN-DISEASE:INHIBITS	21	high_grounded	0.9982993006706238	0.9861569404602051	5	2	0	1-3	66	334	contained_bounded	399024	unique	Escherichia coli	Probiotics and prebiotics have been employed for the treatment of IBD with mixed success [ 159 , 160 , 161 ]. Probiotics (single or mixture) as well as synbiotics (probiotics + prebiotics) have shown promise in animal models of IBD [ 162 ]. Predominant strains such as Lactobacillus GG (LGG), L. johnsonii , Saccharomyces boulardii , E. coli strain Nissle 1917 and B. longum have also been evaluated for their therapeutic potential in human trials.	ibd	ibd	e. coli strain nissle 1917	e. coli nissle 1917
10665891428830810	PMC12326573.1	pmc_candidate_4dbdcbd8f85660	232	168	DISEASE	0.9539074897766113	MONDO	1	MONDO:0005265	inflammatory bowel disease	0.99	direct_exact	matched	27	PMC12326573	STRAIN-DISEASE:INHIBITS	22	high_grounded	0.9991323351860046	0.981133759021759	4	4	0	1-2	229	140	contained_bounded	399024	unique	Escherichia coli	Recent studies have demonstrated that nano-delivery systems and bacterial delivery systems, such as cell membrane-derived nanomaterials and Escherichia coli Nissle 1917 (EcN) specter, have achieved promising results in targeting IBD. 72 , 73 The effective combination of prebiotics, probiotics, and innovative delivery systems could further enrich precision intervention strategies for IBD.	ibd	ibd	escherichia coli nissle 1917	escherichia coli nissle 1917
32363947287915775	PMC8761308.1	pmc_candidate_41bf7b1f19795a	211	447	DISEASE	0.9411119818687439	MONDO	1	MONDO:0005265	inflammatory bowel disease	0.99	direct_exact	matched	32	PMC8761308	STRAIN-DISEASE:INHIBITS	23	high_grounded	0.9595730900764465	0.9808555245399475	7	8	0	1-3	208	419	contained_bounded	298206	unique	Bifidobacterium longum	Probiotics refer to live microorganisms that exert a beneficial effect on the health of the host when administered ingested in adequate doses [ 36 ]. To date, many probiotic strains have been investigated in IBD clinical trials. Several probiotic strains achieved a favorable outcome as mono or adjuvant therapy in IBD, especially in UC patients, such as E. coli Nissle 1917, LGG, Lactobacillus reuteri ATCC 55730, and Bifidobacterium longum BB536.	ibd	ibd	bifidobacterium longum bb536	bifidobacterium longum bb536
52810375178334615	PMC4101175.1	pmc_candidate_957d4ba3ac2c1f	253	22	ORGANISM	0.9792555272579193	NCBITAXON	1	NCBITaxon:27337	Verticillium dahliae	1.0	direct_exact	matched	14	PMC4101175	STRAIN-ORGANISM:INHIBITS	24	high_grounded	0.9859634041786194	0.9911074042320251	9	9	0	1-2	233	0	contained_bounded	100967	unique	Stenotrophomonas rhizophila	S. rhizophila DSM14405 T is a biocontrol agent capable of synthesizing extracellular enzymes with anti-pathogenic activity such as chitinase and extracellular proteases, and is antagonistic against important fungal pathogens such as Verticillium dahliae and Rhizoctonia solani [ 11 , 31 ]. In addition to its direct effect, S. rhizophila DSM14405 T is thought to also indirectly promote plant growth through biological control [ 14 ].	verticillium dahliae	verticillium dahliae	s. rhizophila dsm14405	s. rhizophila dsm14405
381010210311974158	PMC10609068.1	pmc_candidate_8b1456ec19560d	84	233	ORGANISM	0.9299139976501465	NCBITAXON	1	NCBITaxon:5073	Penicillium	1.0	direct_exact	matched	58	PMC10609068	STRAIN-ORGANISM:INHIBITS	25	high_grounded	0.9913725852966309	0.9861680567264557	5	4	0	4-5	73	215	contained_bounded	2805	unique	Escherichia coli	Weak antifungal activity but a strong antibacterial effect was shown for Penicillium and Aspergillus genera. It was shown that the Fusarium genus produced compounds that were effective against fungi but not against E. coli ATCC 25922.	penicillium	penicillium	e. coli atcc 25922	e. coli atcc 25922
524357414935702955	PMC12786833.1	pmc_candidate_6ff4e45604edf7	372	289	ORGANISM	0.9337366223335266	NCBITAXON	1	NCBITaxon:5061	Aspergillus niger	1.0	direct_exact	matched	12	PMC12786833	STRAIN-ORGANISM:INHIBITS	26	high_grounded	0.9891605973243713	0.9157804846763611	8	3	0	1-2	355	277	exact	38903	unique	Enterococcus faecium	The antimicrobial activity of the essential oil of C. alnifolius was evaluated against a panel of bacterial and fungal strains, and the results of the antimicrobial activity are presented in Table 2 . The oil exhibited weak antibacterial activity against Enterococcus faecium (ATCC ® 27270) with an MIC value of 1000 μg/mL and antifungal activity against Aspergillus niger (ATCC ® 6275) with 4000 μg/mL.	aspergillus niger	aspergillus niger	atcc ® 27270	atcc ® 27270
559906739264839315	PMC10748600.1	pmc_candidate_07bc24fd0a5f19	294	232	ORGANISM	0.9801424741744995	NCBITAXON	1	NCBITaxon:207833	Heterobasidion abietinum	1.0	direct_exact	matched	52	PMC10748600	STRAIN-ORGANISM:INHIBITS	27	high_grounded	0.9890342950820923	0.9218531847000122	5	3	0	13-14	269	215	contained_bounded	380598	unique	Pseudomonas protegens	As it is indicated that the production of ammonia contributes to the reduction of fungal growth, this feature was also checked for the analyzed strain. Prigigallo et al. (2021) reported that ammonia production from P. protegens CHA0’s played a major role in inhibiting Hetereobasidion abietinum growth both directly or through alkalization of the medium.	hetereobasidion abietinum	heterobasidion abietinum	p. protegens cha0	p. protegens cha0
369574188845347099	PMC9048898.1	pmc_candidate_beb867bbd5c3ca	237	141	ORGANISM	0.9800746440887451	NCBITAXON	1	NCBITaxon:3877	Medicago	1.0	direct_exact	matched	28	PMC9048898	STRAIN-ORGANISM:SYMBIONT_OF	28	high_grounded	0.9513686299324036	0.9809052646160126	9	12	0	1-2	229	116	contained_bounded	364849	unique	Rhizobium tibeticum	In addition to the core nodABCIJ genes, all Medicago microsymbiont genomes ( E. meliloti strains + OR191, LPU83 T , R. tibeticum CGMCC 1.7071 T and R. mongolense USDA 1844 T ) contained a specific set of accessory nod genes. All Medicago microsymbiont genomes harbored three nodD alleles, which in E. meliloti appear to be important in optimizing symbiotic interactions with Medicago hosts ( Honma et al., 1990 ; Van Berkum et al., 1998 ).	medicago	medicago	r. tibeticum cgmcc 1.7071	r. tibeticum cgmcc 1.7071
551523891205348327	PMC6096940.1	pmc_candidate_dd75f1bfdefd34	116	38	ORGANISM	0.9618953764438629	NCBITAXON	1	NCBITaxon:9483	Callithrix jacchus	0.99	direct_exact	matched	8	PMC6096940	STRAIN-ORGANISM:SYMBIONT_OF	29	high_grounded	0.9744833707809448	0.9861298501491547	5	5	0	1	101	0	contained_bounded	379793	unique	Bifidobacterium callitrichos	Bifidobacterium callitrichos JCM 17296 T is a facultative anaerobic gastrointestinal symbiont of the common marmoset first isolated in 2012 [ 19 ].	common marmoset	common marmoset	bifidobacterium callitrichos jcm 17296	bifidobacterium callitrichos jcm 17296
635947989345407145	PMC4101177.1	pmc_candidate_ba443a4c05b939	281	118	ORGANISM	0.9819593131542206	NCBITAXON	1	NCBITaxon:560026	Mimosa flocculosa	1.0	direct_exact	matched	10	PMC4101177	STRAIN-ORGANISM:SYMBIONT_OF	30	high_grounded	0.9701834917068481	0.9680260419845581	9	7	0	1-2	264	112	exact	43466	unique	Paraburkholderia phenoliruptrix	Burkholderia phenoliruptrix is a species that has been reported to accommodate the well-known xenobiotic strain AC1100 T , capable of degrading 2,4,5-trichlorophenoxyacetic acid [ 27 ]. Recently, our group was the first to describe strain BR3459a as a symbiont of Mimosa flocculosa [ 28 ], while Bournaud and associates [ 21 ] were the first to describe B. phenoliruptrix as a diazotrophic symbiont of the Piptadenia group (Mimosoideae).	mimosa flocculosa	mimosa flocculosa	ac1100	ac1100
736194392036418391	PMC5913679.1	pmc_candidate_8ee7a95a728fe5	59	209	ORGANISM	0.9128665328025818	NCBITAXON	1	NCBITaxon:33090	Viridiplantae	0.99	direct_exact	matched	6	PMC5913679	STRAIN-ORGANISM:SYMBIONT_OF	31	high_grounded	0.9521309733390808	0.9707492589950562	7	5	0	3	53	180	contained_bounded	39371	unique	Nostoc	Nostoc sp. is the main genus found in symbiosis with plants from all lineages, and to date, genomic information for symbiotic cyanobacteria were only available for the facultative Nostoc punctiforme ATCC 29133, isolated from the cycad Macrozamia sp., and Nostoc azollae , the obligate partner of Azolla sp. ( Meeks et al. 2001 ; Ran et al. 2010 ).	plants	plants	nostoc punctiforme atcc 29133	nostoc punctiforme atcc 29133
2385025391586787578	PMC4749953.1	pmc_candidate_7b22cdc13aa082	365	298	SPECIES	0.9878272712230682	NCBITAXON	1	NCBITaxon:470	Acinetobacter baumannii	1.0	direct_exact	matched	27	PMC4749953	STRAIN-SPECIES:INHIBITS	32	high_grounded	0.9979007244110107	0.9793930351734161	5	1	0	16-17	342	277	contained_bounded	402621	unique	Allosalinactinospora lopnorensis	Majority of Lasso peptides are enzyme inhibitors or receptor antagonists, more importantly, some of them have been proven to possess antibacterial activity against either Gram-negative bacteria or Gram-positive bacteria 69 . This finding may provide the clue to interpret that A. lopnorensis CA15-2 T has the capability of inhibiting against Acinetobacter baumannii .	acinetobacter baumannii	acinetobacter baumannii	a. lopnorensis ca15-2	a. lopnorensis ca15-2
3588626626856812893	PMC9022077.1	pmc_candidate_48d5265d2dbf02	104	38	SPECIES	0.9718360900878906	NCBITAXON	1	NCBITaxon:305	Ralstonia solanacearum	1.0	direct_exact	matched	21	PMC9022077	STRAIN-SPECIES:INHIBITS	33	high_grounded	0.9761518836021423	0.9831992089748383	5	4	0	9	82	13	contained_bounded	378027	unique	Bacillus velezensis	For example, Bacillus velezensis FZB42 significantly inhibited the plant pathogen Ralstonia solanacearum by secreting benzaldehyde and 1,3-butadiene ( Borriss et al., 2019 ).	ralstonia solanacearum	ralstonia solanacearum	bacillus velezensis fzb42	bacillus velezensis fzb42
6215186812054177797	PMC4077555.1	pmc_candidate_f6d93f9a27a238	108	32	SPECIES	0.9338775873184204	NCBITAXON	1	NCBITaxon:29442	Pseudomonas tolaasii	1.0	direct_exact	matched	24	PMC4077555	STRAIN-SPECIES:INHIBITS	34	high_grounded	0.9995158910751343	0.9730128347873688	6	3	0	1-2	88	0	contained_bounded	36348	unique	Bdellovibrio bacteriovorus	Bdellovibrio bacteriovorus HD100 are terrestrial bacteria which show natural control of Pseudomonas tolaasii, a spoilage pathogen of mushroom crops, on the non-sterile, biotic surface of the mushroom pileus. These terrestrial bacteria therefore have a natural ability to act as “food security guards” against Gram-negative crop pathogens.	pseudomonas tolaasii	pseudomonas tolaasii	bdellovibrio bacteriovorus hd100	bdellovibrio bacteriovorus hd100
10842757273688281055	PMC10031955.1	pmc_candidate_9c7a0a8eaa2d67	105	28	SPECIES	0.9783392548561096	NCBITAXON	1	NCBITaxon:287	Pseudomonas aeruginosa	1.0	direct_exact	matched	1	PMC10031955	STRAIN-SPECIES:INHIBITS	35	high_grounded	0.9996579885482788	0.9883770048618317	5	3	0	1	83	0	contained_bounded	399024	unique	Escherichia coli	Escherichia coli Nissle 1917 inhibits biofilm formation and mitigates virulence in Pseudomonas aeruginosa	pseudomonas aeruginosa	pseudomonas aeruginosa	escherichia coli nissle 1917	escherichia coli nissle 1917
13624584015907328	PMC12681961.1	pmc_candidate_38891e77e4c362	29	267	DISEASE	0.9411169290542603		0					unmatched	74	PMC12681961	STRAIN-DISEASE:INHIBITS	36	high_unresolved	0.9226915836334229	0.9829187989234924	12	4	0	6-7	27	239	contained_bounded	399024	unique	Escherichia coli	In addition, patients with AH exhibit elevated gut microbial trimethylamine (TMA) levels, while TMA lyase inhibitors mitigate liver injury by blocking TMA/TMAO production [ 300 ]. Engineered bacterial therapies also show promise: modified Escherichia coli Nissle 1917 and Lactobacillus reuteri enhance the production of tryptophan metabolites indole‐3‐acetic acid and lactate, respectively, activating type 3 innate lymphoid cells to secrete IL‐22.	ah	ah	escherichia coli nissle 1917	escherichia coli nissle 1917
29119463837204232	PMC10031955.1	pmc_candidate_23a6c0d4818c0e	275	226	DISEASE	0.9407149851322174		0					unmatched	39	PMC10031955	STRAIN-DISEASE:INHIBITS	37	high_unresolved	0.9988664388656616	0.9850354492664337	4	1	0	10-11	254	191	contained_bounded	3187	unique	Lactobacillus acidophilus	Prophylactic exposure to candidate probiotics conferred protection ( Moman et al., 2020 ). A separate study was conducted by a diffrent research group to explore the effects of the probiotic Lactobacillus acidophilus ATCC 4356 on biofilm development and C. albicans infection.	c. albicans infection	c. albicans infection	lactobacillus acidophilus atcc 4356	lactobacillus acidophilus atcc 4356
96745539225721871	PMC10394833.1	pmc_candidate_10ea4353c5ceeb	241	265	DISEASE	0.9502533674240112		0					unmatched	9	PMC10394833	STRAIN-DISEASE:INHIBITS	38	high_unresolved	0.9988120794296265	0.9874244630336761	3	2	0	1-2	218	247	contained_bounded	7403	unique	Bifidobacterium bifidum	Several studies examine the restorative and beneficial properties of probiotics following disruption of the GI microbiota [ 26 – 29 ]. While there is reported efficacy of single probiotic strains, such as reduction of intestinal inflammation with B. bifidum JCM1254 [ 27 ], there is some evidence to suggest that a multi-strain probiotic or synbiotic treatment can restore a compromised microbiota [ 30 , 31 ].	intestinal inflammation	intestinal inflammation	b. bifidum jcm1254	b. bifidum jcm1254
129049909346887539	PMC11927058.1	pmc_candidate_c1c743a51fb841	264	168	DISEASE	0.9570140242576599		0					unmatched	56	PMC11927058	STRAIN-DISEASE:INHIBITS	39	high_unresolved	0.9989857077598572	0.9846470355987549	8	2	0	5	261	161	exact	3366	unique	Lactobacillus salivarius subsp. salivarius	Moreover, 10‐hydroxy‐cis‐12‐octadecenoic acid, which is a LCFAs‐C18 derived from linoleic acid produced by Lactobacillus salivarius strain JCM1044, JCM1045, and JCM1231, increases the plasma levels of both GLP‐1 and PYY in mice and was shown to protect against DIO via GLP‐1 secretion through a GPR40/120‐dependent mechanism [ 62 ] (Fig. 1A ).	dio	dio	jcm1231	jcm1231
